"throughfall.mm" "gross.prec.mm" "obs.date" "period" "funnel.id" "funnel.X.m" "funnel.Y.m" "canopy" "abs.distance" "rel.distance" "tree.id" "tree.X.m" "tree.Y.m" "species" "tree.height.m" "tree.dbh.cm" "crown.radius.m" "crown.beginning.m"
"8220" 0.6 8 "2006-08-23" "leafed" 231 69.85255 42.99117 "mixed" 0.9395 0.3308681 NA NA NA NA NA NA NA NA
"8221" 0.2 2.3 "2006-07-24" "leafed" 231 69.85255 42.99117 "mixed" 0.9395 0.3308681 NA NA NA NA NA NA NA NA
"8222" 0.4 3.8 "2006-07-08" "leafed" 231 69.85255 42.99117 "mixed" 0.9395 0.3308681 NA NA NA NA NA NA NA NA
"8223" 4 17.4 "2006-08-30" "leafed" 231 69.85255 42.99117 "mixed" 0.9395 0.3308681 NA NA NA NA NA NA NA NA
"8224" 1.8 5.35 "2006-05-22" "leafed" 231 69.85255 42.99117 "mixed" 0.9395 0.3308681 NA NA NA NA NA NA NA NA
"8225" 8 23.5 "2006-05-28" "leafed" 231 69.85255 42.99117 "mixed" 0.9395 0.3308681 NA NA NA NA NA NA NA NA
"8226" 3.2 8.62 "2006-05-17" "leafed" 231 69.85255 42.99117 "mixed" 0.9395 0.3308681 NA NA NA NA NA NA NA NA
"8227" 4.4 10.6 "2006-07-09" "leafed" 231 69.85255 42.99117 "mixed" 0.9395 0.3308681 NA NA NA NA NA NA NA NA
"8228" 5.75 11 "2006-05-30" "leafed" 231 69.85255 42.99117 "mixed" 0.9395 0.3308681 NA NA NA NA NA NA NA NA
"8229" 4 7.45 "2006-06-20" "leafed" 231 69.85255 42.99117 "mixed" 0.9395 0.3308681 NA NA NA NA NA NA NA NA
"8230" 9 15.3 "2006-06-21" "leafed" 231 69.85255 42.99117 "mixed" 0.9395 0.3308681 NA NA NA NA NA NA NA NA
"8231" 11 17.3 "2006-08-07" "leafed" 231 69.85255 42.99117 "mixed" 0.9395 0.3308681 NA NA NA NA NA NA NA NA
"8232" 34 49 "2006-08-06" "leafed" 231 69.85255 42.99117 "mixed" 0.9395 0.3308681 NA NA NA NA NA NA NA NA
"831" 0 2.8 "2006-05-19" "leafed" 232 69.27914 43.39268 "spruce" 0.2395 0.08434584 17 69.08295 43.53005 "spruce" 31.3 47.9 2.8395 18.2
"832" 0 1 "2006-05-23" "leafed" 232 69.27914 43.39268 "spruce" 0.2395 0.08434584 17 69.08295 43.53005 "spruce" 31.3 47.9 2.8395 18.2
"833" 0 2 "2006-05-31" "leafed" 232 69.27914 43.39268 "spruce" 0.2395 0.08434584 17 69.08295 43.53005 "spruce" 31.3 47.9 2.8395 18.2
"834" 0 1.64 "2006-07-21" "leafed" 232 69.27914 43.39268 "spruce" 0.2395 0.08434584 17 69.08295 43.53005 "spruce" 31.3 47.9 2.8395 18.2
"835" 0 1.2 "2006-07-23" "leafed" 232 69.27914 43.39268 "spruce" 0.2395 0.08434584 17 69.08295 43.53005 "spruce" 31.3 47.9 2.8395 18.2
"836" 0 2.3 "2006-07-24" "leafed" 232 69.27914 43.39268 "spruce" 0.2395 0.08434584 17 69.08295 43.53005 "spruce" 31.3 47.9 2.8395 18.2
"837" 0 1.66 "2006-07-30" "leafed" 232 69.27914 43.39268 "spruce" 0.2395 0.08434584 17 69.08295 43.53005 "spruce" 31.3 47.9 2.8395 18.2
"838" 0 2.02 "2006-08-01" "leafed" 232 69.27914 43.39268 "spruce" 0.2395 0.08434584 17 69.08295 43.53005 "spruce" 31.3 47.9 2.8395 18.2
"839" 0 2.2 "2006-08-04" "leafed" 232 69.27914 43.39268 "spruce" 0.2395 0.08434584 17 69.08295 43.53005 "spruce" 31.3 47.9 2.8395 18.2
"8310" 0 1.5 "2006-08-21" "leafed" 232 69.27914 43.39268 "spruce" 0.2395 0.08434584 17 69.08295 43.53005 "spruce" 31.3 47.9 2.8395 18.2
"8311" 0 0.8 "2006-08-25" "leafed" 232 69.27914 43.39268 "spruce" 0.2395 0.08434584 17 69.08295 43.53005 "spruce" 31.3 47.9 2.8395 18.2
"8312" 0 5 "2006-08-28" "leafed" 232 69.27914 43.39268 "spruce" 0.2395 0.08434584 17 69.08295 43.53005 "spruce" 31.3 47.9 2.8395 18.2
"8313" 0.05 3.8 "2006-06-01" "leafed" 232 69.27914 43.39268 "spruce" 0.2395 0.08434584 17 69.08295 43.53005 "spruce" 31.3 47.9 2.8395 18.2
"8314" 0.2 3.8 "2006-07-08" "leafed" 232 69.27914 43.39268 "spruce" 0.2395 0.08434584 17 69.08295 43.53005 "spruce" 31.3 47.9 2.8395 18.2
"8315" 0.2 3.66 "2006-06-04" "leafed" 232 69.27914 43.39268 "spruce" 0.2395 0.08434584 17 69.08295 43.53005 "spruce" 31.3 47.9 2.8395 18.2
"8316" 0.6 8 "2006-08-23" "leafed" 232 69.27914 43.39268 "spruce" 0.2395 0.08434584 17 69.08295 43.53005 "spruce" 31.3 47.9 2.8395 18.2
"8317" 0.8 5.35 "2006-05-22" "leafed" 232 69.27914 43.39268 "spruce" 0.2395 0.08434584 17 69.08295 43.53005 "spruce" 31.3 47.9 2.8395 18.2
"8318" 5 23.5 "2006-05-28" "leafed" 232 69.27914 43.39268 "spruce" 0.2395 0.08434584 17 69.08295 43.53005 "spruce" 31.3 47.9 2.8395 18.2
"8319" 4 17.4 "2006-08-30" "leafed" 232 69.27914 43.39268 "spruce" 0.2395 0.08434584 17 69.08295 43.53005 "spruce" 31.3 47.9 2.8395 18.2
"8320" 3 10.6 "2006-07-09" "leafed" 232 69.27914 43.39268 "spruce" 0.2395 0.08434584 17 69.08295 43.53005 "spruce" 31.3 47.9 2.8395 18.2
"8321" 2.6 8.62 "2006-05-17" "leafed" 232 69.27914 43.39268 "spruce" 0.2395 0.08434584 17 69.08295 43.53005 "spruce" 31.3 47.9 2.8395 18.2
"8322" 2.4 7.45 "2006-06-20" "leafed" 232 69.27914 43.39268 "spruce" 0.2395 0.08434584 17 69.08295 43.53005 "spruce" 31.3 47.9 2.8395 18.2
"8323" 7 17.3 "2006-08-07" "leafed" 232 69.27914 43.39268 "spruce" 0.2395 0.08434584 17 69.08295 43.53005 "spruce" 31.3 47.9 2.8395 18.2
"8324" 4.75 11 "2006-05-30" "leafed" 232 69.27914 43.39268 "spruce" 0.2395 0.08434584 17 69.08295 43.53005 "spruce" 31.3 47.9 2.8395 18.2
"8325" 7 15.3 "2006-06-21" "leafed" 232 69.27914 43.39268 "spruce" 0.2395 0.08434584 17 69.08295 43.53005 "spruce" 31.3 47.9 2.8395 18.2
"8326" 28 49 "2006-08-06" "leafed" 232 69.27914 43.39268 "spruce" 0.2395 0.08434584 17 69.08295 43.53005 "spruce" 31.3 47.9 2.8395 18.2
"841" 0 1 "2006-05-23" "leafed" 233 76.75009 39.83865 "mixed" 1.22 0.6524064 NA NA NA NA NA NA NA NA
"842" 0 1.2 "2006-07-23" "leafed" 233 76.75009 39.83865 "mixed" 1.22 0.6524064 NA NA NA NA NA NA NA NA
"843" 0 0.8 "2006-08-25" "leafed" 233 76.75009 39.83865 "mixed" 1.22 0.6524064 NA NA NA NA NA NA NA NA
"844" 0.1 2.02 "2006-08-01" "leafed" 233 76.75009 39.83865 "mixed" 1.22 0.6524064 NA NA NA NA NA NA NA NA
"845" 0.2 2 "2006-05-31" "leafed" 233 76.75009 39.83865 "mixed" 1.22 0.6524064 NA NA NA NA NA NA NA NA
"846" 0.2 1.66 "2006-07-30" "leafed" 233 76.75009 39.83865 "mixed" 1.22 0.6524064 NA NA NA NA NA NA NA NA
"847" 0.8 5 "2006-08-28" "leafed" 233 76.75009 39.83865 "mixed" 1.22 0.6524064 NA NA NA NA NA NA NA NA
"848" 0.3 1.64 "2006-07-21" "leafed" 233 76.75009 39.83865 "mixed" 1.22 0.6524064 NA NA NA NA NA NA NA NA
"849" 0.5 2.3 "2006-07-24" "leafed" 233 76.75009 39.83865 "mixed" 1.22 0.6524064 NA NA NA NA NA NA NA NA
"8410" 0.5 2.2 "2006-08-04" "leafed" 233 76.75009 39.83865 "mixed" 1.22 0.6524064 NA NA NA NA NA NA NA NA
"8411" 0.7 2.8 "2006-05-19" "leafed" 233 76.75009 39.83865 "mixed" 1.22 0.6524064 NA NA NA NA NA NA NA NA
"8412" 0.4 1.5 "2006-08-21" "leafed" 233 76.75009 39.83865 "mixed" 1.22 0.6524064 NA NA NA NA NA NA NA NA
"8413" 2.8 8 "2006-08-23" "leafed" 233 76.75009 39.83865 "mixed" 1.22 0.6524064 NA NA NA NA NA NA NA NA
"8414" 2 5.35 "2006-05-22" "leafed" 233 76.75009 39.83865 "mixed" 1.22 0.6524064 NA NA NA NA NA NA NA NA
"8415" 1.5 3.66 "2006-06-04" "leafed" 233 76.75009 39.83865 "mixed" 1.22 0.6524064 NA NA NA NA NA NA NA NA
"8416" 1.6 3.8 "2006-06-01" "leafed" 233 76.75009 39.83865 "mixed" 1.22 0.6524064 NA NA NA NA NA NA NA NA
"8417" 8 17.4 "2006-08-30" "leafed" 233 76.75009 39.83865 "mixed" 1.22 0.6524064 NA NA NA NA NA NA NA NA
"8418" 12 23.5 "2006-05-28" "leafed" 233 76.75009 39.83865 "mixed" 1.22 0.6524064 NA NA NA NA NA NA NA NA
"8419" 2 3.8 "2006-07-08" "leafed" 233 76.75009 39.83865 "mixed" 1.22 0.6524064 NA NA NA NA NA NA NA NA
"8420" 4 7.45 "2006-06-20" "leafed" 233 76.75009 39.83865 "mixed" 1.22 0.6524064 NA NA NA NA NA NA NA NA
"8421" 5 8.62 "2006-05-17" "leafed" 233 76.75009 39.83865 "mixed" 1.22 0.6524064 NA NA NA NA NA NA NA NA
"8422" 11 17.3 "2006-08-07" "leafed" 233 76.75009 39.83865 "mixed" 1.22 0.6524064 NA NA NA NA NA NA NA NA
"8423" 10 15.3 "2006-06-21" "leafed" 233 76.75009 39.83865 "mixed" 1.22 0.6524064 NA NA NA NA NA NA NA NA
"8424" 8 10.6 "2006-07-09" "leafed" 233 76.75009 39.83865 "mixed" 1.22 0.6524064 NA NA NA NA NA NA NA NA
"8425" 38 49 "2006-08-06" "leafed" 233 76.75009 39.83865 "mixed" 1.22 0.6524064 NA NA NA NA NA NA NA NA
"8426" 8.75 11 "2006-05-30" "leafed" 233 76.75009 39.83865 "mixed" 1.22 0.6524064 NA NA NA NA NA NA NA NA
"851" 0 1 "2006-05-23" "leafed" 234 77.23963 40.88281 "beech" 1.543 0.5242949 16 77.76737 42.33276 "beech" 35.1 48.6 2.943 8.9
"852" 0 1.2 "2006-07-23" "leafed" 234 77.23963 40.88281 "beech" 1.543 0.5242949 16 77.76737 42.33276 "beech" 35.1 48.6 2.943 8.9
"853" 0 0.8 "2006-08-25" "leafed" 234 77.23963 40.88281 "beech" 1.543 0.5242949 16 77.76737 42.33276 "beech" 35.1 48.6 2.943 8.9
"854" 0.1 2.02 "2006-08-01" "leafed" 234 77.23963 40.88281 "beech" 1.543 0.5242949 16 77.76737 42.33276 "beech" 35.1 48.6 2.943 8.9
"855" 0.1 2 "2006-05-31" "leafed" 234 77.23963 40.88281 "beech" 1.543 0.5242949 16 77.76737 42.33276 "beech" 35.1 48.6 2.943 8.9
"856" 0.1 1.66 "2006-07-30" "leafed" 234 77.23963 40.88281 "beech" 1.543 0.5242949 16 77.76737 42.33276 "beech" 35.1 48.6 2.943 8.9
"857" 0.3 2.8 "2006-05-19" "leafed" 234 77.23963 40.88281 "beech" 1.543 0.5242949 16 77.76737 42.33276 "beech" 35.1 48.6 2.943 8.9
"858" 0.8 5 "2006-08-28" "leafed" 234 77.23963 40.88281 "beech" 1.543 0.5242949 16 77.76737 42.33276 "beech" 35.1 48.6 2.943 8.9
"859" 0.6 2.3 "2006-07-24" "leafed" 234 77.23963 40.88281 "beech" 1.543 0.5242949 16 77.76737 42.33276 "beech" 35.1 48.6 2.943 8.9
"8510" 0.4 1.5 "2006-08-21" "leafed" 234 77.23963 40.88281 "beech" 1.543 0.5242949 16 77.76737 42.33276 "beech" 35.1 48.6 2.943 8.9
"8511" 0.6 2.2 "2006-08-04" "leafed" 234 77.23963 40.88281 "beech" 1.543 0.5242949 16 77.76737 42.33276 "beech" 35.1 48.6 2.943 8.9
"8512" 1.6 5.35 "2006-05-22" "leafed" 234 77.23963 40.88281 "beech" 1.543 0.5242949 16 77.76737 42.33276 "beech" 35.1 48.6 2.943 8.9
"8513" 0.5 1.64 "2006-07-21" "leafed" 234 77.23963 40.88281 "beech" 1.543 0.5242949 16 77.76737 42.33276 "beech" 35.1 48.6 2.943 8.9
"8514" 6 17.4 "2006-08-30" "leafed" 234 77.23963 40.88281 "beech" 1.543 0.5242949 16 77.76737 42.33276 "beech" 35.1 48.6 2.943 8.9
"8515" 2.8 8 "2006-08-23" "leafed" 234 77.23963 40.88281 "beech" 1.543 0.5242949 16 77.76737 42.33276 "beech" 35.1 48.6 2.943 8.9
"8516" 1.5 3.66 "2006-06-04" "leafed" 234 77.23963 40.88281 "beech" 1.543 0.5242949 16 77.76737 42.33276 "beech" 35.1 48.6 2.943 8.9
"8517" 1.6 3.8 "2006-06-01" "leafed" 234 77.23963 40.88281 "beech" 1.543 0.5242949 16 77.76737 42.33276 "beech" 35.1 48.6 2.943 8.9
"8518" 8 17.3 "2006-08-07" "leafed" 234 77.23963 40.88281 "beech" 1.543 0.5242949 16 77.76737 42.33276 "beech" 35.1 48.6 2.943 8.9
"8519" 5.25 10.6 "2006-07-09" "leafed" 234 77.23963 40.88281 "beech" 1.543 0.5242949 16 77.76737 42.33276 "beech" 35.1 48.6 2.943 8.9
"8520" 4.4 8.62 "2006-05-17" "leafed" 234 77.23963 40.88281 "beech" 1.543 0.5242949 16 77.76737 42.33276 "beech" 35.1 48.6 2.943 8.9
"8521" 2 3.8 "2006-07-08" "leafed" 234 77.23963 40.88281 "beech" 1.543 0.5242949 16 77.76737 42.33276 "beech" 35.1 48.6 2.943 8.9
"8522" 4 7.45 "2006-06-20" "leafed" 234 77.23963 40.88281 "beech" 1.543 0.5242949 16 77.76737 42.33276 "beech" 35.1 48.6 2.943 8.9
"8523" 13 23.5 "2006-05-28" "leafed" 234 77.23963 40.88281 "beech" 1.543 0.5242949 16 77.76737 42.33276 "beech" 35.1 48.6 2.943 8.9
"8524" 9 15.3 "2006-06-21" "leafed" 234 77.23963 40.88281 "beech" 1.543 0.5242949 16 77.76737 42.33276 "beech" 35.1 48.6 2.943 8.9
"8525" 30 49 "2006-08-06" "leafed" 234 77.23963 40.88281 "beech" 1.543 0.5242949 16 77.76737 42.33276 "beech" 35.1 48.6 2.943 8.9
"8526" 7 11 "2006-05-30" "leafed" 234 77.23963 40.88281 "beech" 1.543 0.5242949 16 77.76737 42.33276 "beech" 35.1 48.6 2.943 8.9
"861" 0 1 "2006-05-23" "leafed" 235 77.51325 41.63457 "beech" 0.743 0.2524635 16 77.76737 42.33276 "beech" 35.1 48.6 2.943 8.9
"862" 0 1.2 "2006-07-23" "leafed" 235 77.51325 41.63457 "beech" 0.743 0.2524635 16 77.76737 42.33276 "beech" 35.1 48.6 2.943 8.9
"863" 0 1.66 "2006-07-30" "leafed" 235 77.51325 41.63457 "beech" 0.743 0.2524635 16 77.76737 42.33276 "beech" 35.1 48.6 2.943 8.9
"864" 0 0.8 "2006-08-25" "leafed" 235 77.51325 41.63457 "beech" 0.743 0.2524635 16 77.76737 42.33276 "beech" 35.1 48.6 2.943 8.9
"865" 0.05 2 "2006-05-31" "leafed" 235 77.51325 41.63457 "beech" 0.743 0.2524635 16 77.76737 42.33276 "beech" 35.1 48.6 2.943 8.9
"866" 0.1 2.02 "2006-08-01" "leafed" 235 77.51325 41.63457 "beech" 0.743 0.2524635 16 77.76737 42.33276 "beech" 35.1 48.6 2.943 8.9
"867" 0.2 2.8 "2006-05-19" "leafed" 235 77.51325 41.63457 "beech" 0.743 0.2524635 16 77.76737 42.33276 "beech" 35.1 48.6 2.943 8.9
"868" 0.4 5 "2006-08-28" "leafed" 235 77.51325 41.63457 "beech" 0.743 0.2524635 16 77.76737 42.33276 "beech" 35.1 48.6 2.943 8.9
"869" 0.3 2.2 "2006-08-04" "leafed" 235 77.51325 41.63457 "beech" 0.743 0.2524635 16 77.76737 42.33276 "beech" 35.1 48.6 2.943 8.9
"8610" 0.3 1.5 "2006-08-21" "leafed" 235 77.51325 41.63457 "beech" 0.743 0.2524635 16 77.76737 42.33276 "beech" 35.1 48.6 2.943 8.9
"8611" 0.4 1.64 "2006-07-21" "leafed" 235 77.51325 41.63457 "beech" 0.743 0.2524635 16 77.76737 42.33276 "beech" 35.1 48.6 2.943 8.9
"8612" 2 8 "2006-08-23" "leafed" 235 77.51325 41.63457 "beech" 0.743 0.2524635 16 77.76737 42.33276 "beech" 35.1 48.6 2.943 8.9
"8613" 0.6 2.3 "2006-07-24" "leafed" 235 77.51325 41.63457 "beech" 0.743 0.2524635 16 77.76737 42.33276 "beech" 35.1 48.6 2.943 8.9
"8614" 1.4 5.35 "2006-05-22" "leafed" 235 77.51325 41.63457 "beech" 0.743 0.2524635 16 77.76737 42.33276 "beech" 35.1 48.6 2.943 8.9
"8615" 1.2 3.8 "2006-06-01" "leafed" 235 77.51325 41.63457 "beech" 0.743 0.2524635 16 77.76737 42.33276 "beech" 35.1 48.6 2.943 8.9
"8616" 5.5 17.4 "2006-08-30" "leafed" 235 77.51325 41.63457 "beech" 0.743 0.2524635 16 77.76737 42.33276 "beech" 35.1 48.6 2.943 8.9
"8617" 6 17.3 "2006-08-07" "leafed" 235 77.51325 41.63457 "beech" 0.743 0.2524635 16 77.76737 42.33276 "beech" 35.1 48.6 2.943 8.9
"8618" 1.4 3.66 "2006-06-04" "leafed" 235 77.51325 41.63457 "beech" 0.743 0.2524635 16 77.76737 42.33276 "beech" 35.1 48.6 2.943 8.9
"8619" 4.4 10.6 "2006-07-09" "leafed" 235 77.51325 41.63457 "beech" 0.743 0.2524635 16 77.76737 42.33276 "beech" 35.1 48.6 2.943 8.9
"8620" 1.6 3.8 "2006-07-08" "leafed" 235 77.51325 41.63457 "beech" 0.743 0.2524635 16 77.76737 42.33276 "beech" 35.1 48.6 2.943 8.9
"8621" 22 49 "2006-08-06" "leafed" 235 77.51325 41.63457 "beech" 0.743 0.2524635 16 77.76737 42.33276 "beech" 35.1 48.6 2.943 8.9
"8622" 3.6 7.45 "2006-06-20" "leafed" 235 77.51325 41.63457 "beech" 0.743 0.2524635 16 77.76737 42.33276 "beech" 35.1 48.6 2.943 8.9
"8623" 4.4 8.62 "2006-05-17" "leafed" 235 77.51325 41.63457 "beech" 0.743 0.2524635 16 77.76737 42.33276 "beech" 35.1 48.6 2.943 8.9
"8624" 12 23.5 "2006-05-28" "leafed" 235 77.51325 41.63457 "beech" 0.743 0.2524635 16 77.76737 42.33276 "beech" 35.1 48.6 2.943 8.9
"8625" 5.75 11 "2006-05-30" "leafed" 235 77.51325 41.63457 "beech" 0.743 0.2524635 16 77.76737 42.33276 "beech" 35.1 48.6 2.943 8.9
"8626" 8.5 15.3 "2006-06-21" "leafed" 235 77.51325 41.63457 "beech" 0.743 0.2524635 16 77.76737 42.33276 "beech" 35.1 48.6 2.943 8.9
"871" 0 1 "2006-05-23" "leafed" 236 77.32807 42.65192 "beech" 0.543 0.08174018 16 77.76737 42.33276 "beech" 35.1 48.6 6.643 8.9
"872" 0 2 "2006-05-31" "leafed" 236 77.32807 42.65192 "beech" 0.543 0.08174018 16 77.76737 42.33276 "beech" 35.1 48.6 6.643 8.9
"873" 0 1.2 "2006-07-23" "leafed" 236 77.32807 42.65192 "beech" 0.543 0.08174018 16 77.76737 42.33276 "beech" 35.1 48.6 6.643 8.9
"874" 0 1.66 "2006-07-30" "leafed" 236 77.32807 42.65192 "beech" 0.543 0.08174018 16 77.76737 42.33276 "beech" 35.1 48.6 6.643 8.9
"875" 0 2.02 "2006-08-01" "leafed" 236 77.32807 42.65192 "beech" 0.543 0.08174018 16 77.76737 42.33276 "beech" 35.1 48.6 6.643 8.9
"876" 0 2.2 "2006-08-04" "leafed" 236 77.32807 42.65192 "beech" 0.543 0.08174018 16 77.76737 42.33276 "beech" 35.1 48.6 6.643 8.9
"877" 0 0.8 "2006-08-25" "leafed" 236 77.32807 42.65192 "beech" 0.543 0.08174018 16 77.76737 42.33276 "beech" 35.1 48.6 6.643 8.9
"878" 0 5 "2006-08-28" "leafed" 236 77.32807 42.65192 "beech" 0.543 0.08174018 16 77.76737 42.33276 "beech" 35.1 48.6 6.643 8.9
"879" 0.02 1.5 "2006-08-21" "leafed" 236 77.32807 42.65192 "beech" 0.543 0.08174018 16 77.76737 42.33276 "beech" 35.1 48.6 6.643 8.9
"8710" 0.05 1.64 "2006-07-21" "leafed" 236 77.32807 42.65192 "beech" 0.543 0.08174018 16 77.76737 42.33276 "beech" 35.1 48.6 6.643 8.9
"8711" 0.2 2.3 "2006-07-24" "leafed" 236 77.32807 42.65192 "beech" 0.543 0.08174018 16 77.76737 42.33276 "beech" 35.1 48.6 6.643 8.9
"8712" 0.4 2.8 "2006-05-19" "leafed" 236 77.32807 42.65192 "beech" 0.543 0.08174018 16 77.76737 42.33276 "beech" 35.1 48.6 6.643 8.9
"8713" 5 23.5 "2006-05-28" "leafed" 236 77.32807 42.65192 "beech" 0.543 0.08174018 16 77.76737 42.33276 "beech" 35.1 48.6 6.643 8.9
"8714" 2.2 7.45 "2006-06-20" "leafed" 236 77.32807 42.65192 "beech" 0.543 0.08174018 16 77.76737 42.33276 "beech" 35.1 48.6 6.643 8.9
"8715" 3.4 10.6 "2006-07-09" "leafed" 236 77.32807 42.65192 "beech" 0.543 0.08174018 16 77.76737 42.33276 "beech" 35.1 48.6 6.643 8.9
"8716" 4 11 "2006-05-30" "leafed" 236 77.32807 42.65192 "beech" 0.543 0.08174018 16 77.76737 42.33276 "beech" 35.1 48.6 6.643 8.9
"8717" 2 5.35 "2006-05-22" "leafed" 236 77.32807 42.65192 "beech" 0.543 0.08174018 16 77.76737 42.33276 "beech" 35.1 48.6 6.643 8.9
"8718" 7 17.4 "2006-08-30" "leafed" 236 77.32807 42.65192 "beech" 0.543 0.08174018 16 77.76737 42.33276 "beech" 35.1 48.6 6.643 8.9
"8719" 1.6 3.8 "2006-06-01" "leafed" 236 77.32807 42.65192 "beech" 0.543 0.08174018 16 77.76737 42.33276 "beech" 35.1 48.6 6.643 8.9
"8720" 3.8 8.62 "2006-05-17" "leafed" 236 77.32807 42.65192 "beech" 0.543 0.08174018 16 77.76737 42.33276 "beech" 35.1 48.6 6.643 8.9
"8721" 1.8 3.8 "2006-07-08" "leafed" 236 77.32807 42.65192 "beech" 0.543 0.08174018 16 77.76737 42.33276 "beech" 35.1 48.6 6.643 8.9
"8722" 1.8 3.66 "2006-06-04" "leafed" 236 77.32807 42.65192 "beech" 0.543 0.08174018 16 77.76737 42.33276 "beech" 35.1 48.6 6.643 8.9
"8723" 9 17.3 "2006-08-07" "leafed" 236 77.32807 42.65192 "beech" 0.543 0.08174018 16 77.76737 42.33276 "beech" 35.1 48.6 6.643 8.9
"8724" 27 49 "2006-08-06" "leafed" 236 77.32807 42.65192 "beech" 0.543 0.08174018 16 77.76737 42.33276 "beech" 35.1 48.6 6.643 8.9
"8725" 5 8 "2006-08-23" "leafed" 236 77.32807 42.65192 "beech" 0.543 0.08174018 16 77.76737 42.33276 "beech" 35.1 48.6 6.643 8.9
"8726" 10 15.3 "2006-06-21" "leafed" 236 77.32807 42.65192 "beech" 0.543 0.08174018 16 77.76737 42.33276 "beech" 35.1 48.6 6.643 8.9
"881" 0 1 "2006-05-23" "leafed" 237 75.95274 43.65116 "beech" 2.243 0.3376487 16 77.76737 42.33276 "beech" 35.1 48.6 6.643 8.9
"882" 0 1.2 "2006-07-23" "leafed" 237 75.95274 43.65116 "beech" 2.243 0.3376487 16 77.76737 42.33276 "beech" 35.1 48.6 6.643 8.9
"883" 0 1.66 "2006-07-30" "leafed" 237 75.95274 43.65116 "beech" 2.243 0.3376487 16 77.76737 42.33276 "beech" 35.1 48.6 6.643 8.9
"884" 0 2.02 "2006-08-01" "leafed" 237 75.95274 43.65116 "beech" 2.243 0.3376487 16 77.76737 42.33276 "beech" 35.1 48.6 6.643 8.9
"885" 0 0.8 "2006-08-25" "leafed" 237 75.95274 43.65116 "beech" 2.243 0.3376487 16 77.76737 42.33276 "beech" 35.1 48.6 6.643 8.9
"886" 0.2 5 "2006-08-28" "leafed" 237 75.95274 43.65116 "beech" 2.243 0.3376487 16 77.76737 42.33276 "beech" 35.1 48.6 6.643 8.9
"887" 0.2 2.2 "2006-08-04" "leafed" 237 75.95274 43.65116 "beech" 2.243 0.3376487 16 77.76737 42.33276 "beech" 35.1 48.6 6.643 8.9
"888" 0.2 1.64 "2006-07-21" "leafed" 237 75.95274 43.65116 "beech" 2.243 0.3376487 16 77.76737 42.33276 "beech" 35.1 48.6 6.643 8.9
"889" 0.2 1.5 "2006-08-21" "leafed" 237 75.95274 43.65116 "beech" 2.243 0.3376487 16 77.76737 42.33276 "beech" 35.1 48.6 6.643 8.9
"8810" 0.5 2.3 "2006-07-24" "leafed" 237 75.95274 43.65116 "beech" 2.243 0.3376487 16 77.76737 42.33276 "beech" 35.1 48.6 6.643 8.9
"8811" 0.5 2 "2006-05-31" "leafed" 237 75.95274 43.65116 "beech" 2.243 0.3376487 16 77.76737 42.33276 "beech" 35.1 48.6 6.643 8.9
"8812" 0.8 2.8 "2006-05-19" "leafed" 237 75.95274 43.65116 "beech" 2.243 0.3376487 16 77.76737 42.33276 "beech" 35.1 48.6 6.643 8.9
"8813" 2 5.35 "2006-05-22" "leafed" 237 75.95274 43.65116 "beech" 2.243 0.3376487 16 77.76737 42.33276 "beech" 35.1 48.6 6.643 8.9
"8814" 1.6 3.8 "2006-07-08" "leafed" 237 75.95274 43.65116 "beech" 2.243 0.3376487 16 77.76737 42.33276 "beech" 35.1 48.6 6.643 8.9
"8815" 3.2 7.45 "2006-06-20" "leafed" 237 75.95274 43.65116 "beech" 2.243 0.3376487 16 77.76737 42.33276 "beech" 35.1 48.6 6.643 8.9
"8816" 3.8 8 "2006-08-23" "leafed" 237 75.95274 43.65116 "beech" 2.243 0.3376487 16 77.76737 42.33276 "beech" 35.1 48.6 6.643 8.9
"8817" 12 23.5 "2006-05-28" "leafed" 237 75.95274 43.65116 "beech" 2.243 0.3376487 16 77.76737 42.33276 "beech" 35.1 48.6 6.643 8.9
"8818" 6 10.6 "2006-07-09" "leafed" 237 75.95274 43.65116 "beech" 2.243 0.3376487 16 77.76737 42.33276 "beech" 35.1 48.6 6.643 8.9
"8819" 10 17.4 "2006-08-30" "leafed" 237 75.95274 43.65116 "beech" 2.243 0.3376487 16 77.76737 42.33276 "beech" 35.1 48.6 6.643 8.9
"8820" 10 15.3 "2006-06-21" "leafed" 237 75.95274 43.65116 "beech" 2.243 0.3376487 16 77.76737 42.33276 "beech" 35.1 48.6 6.643 8.9
"8821" 2.8 3.8 "2006-06-01" "leafed" 237 75.95274 43.65116 "beech" 2.243 0.3376487 16 77.76737 42.33276 "beech" 35.1 48.6 6.643 8.9
"8822" 2.8 3.66 "2006-06-04" "leafed" 237 75.95274 43.65116 "beech" 2.243 0.3376487 16 77.76737 42.33276 "beech" 35.1 48.6 6.643 8.9
"8823" 14 17.3 "2006-08-07" "leafed" 237 75.95274 43.65116 "beech" 2.243 0.3376487 16 77.76737 42.33276 "beech" 35.1 48.6 6.643 8.9
"8824" 7 8.62 "2006-05-17" "leafed" 237 75.95274 43.65116 "beech" 2.243 0.3376487 16 77.76737 42.33276 "beech" 35.1 48.6 6.643 8.9
"8825" 9 11 "2006-05-30" "leafed" 237 75.95274 43.65116 "beech" 2.243 0.3376487 16 77.76737 42.33276 "beech" 35.1 48.6 6.643 8.9
